weights_index,architecture,flop,params,train_time10,train_acc10,valid_acc10,train_time50,train_acc50,valid_acc50,test_acc50,gpu_latency,rasp_latency,fpga_latency,mcu_latency
004-75,"Genotype(normal=[('none', 1), ('sep_conv_3x3', 0), ('avg_pool_3x3', 2), ('sep_conv_5x5', 1), ('dil_conv_5x5', 3), ('skip_connect', 2), ('skip_connect', 4), ('dil_conv_3x3', 3)], normal_concat=range(2, 6), reduce=[('skip_connect', 0), ('dil_conv_5x5', 1), ('sep_conv_3x3', 0), ('sep_conv_5x5', 2), ('max_pool_3x3', 0), ('max_pool_3x3', 2), ('sep_conv_3x3', 4), ('skip_connect', 0)], reduce_concat=range(2, 6))",452.170944,2.783422,0:16:49,64.438,72.28,1:24:47,69.484,87.9,87.89999764,23.74646425,241.11,437.24,476.37
004-76,"Genotype(normal=[('dil_conv_3x3', 1), ('sep_conv_3x3', 0), ('sep_conv_5x5', 2), ('avg_pool_3x3', 1), ('avg_pool_3x3', 3), ('avg_pool_3x3', 2), ('skip_connect', 4), ('max_pool_3x3', 3)], normal_concat=range(2, 6), reduce=[('dil_conv_5x5', 0), ('avg_pool_3x3', 1), ('max_pool_3x3', 0), ('skip_connect', 2), ('sep_conv_3x3', 0), ('skip_connect', 2), ('avg_pool_3x3', 4), ('dil_conv_5x5', 0)], reduce_concat=range(2, 6))",402.87456,2.438254,0:15:40,65.598,68.39,1:18:30,78.316,88.82,88.81999756,22.28509545,156.71,302.16,491.66
004-77,"Genotype(normal=[('avg_pool_3x3', 1), ('dil_conv_5x5', 0), ('avg_pool_3x3', 2), ('avg_pool_3x3', 1), ('none', 3), ('max_pool_3x3', 2), ('avg_pool_3x3', 4), ('skip_connect', 3)], normal_concat=range(2, 6), reduce=[('none', 0), ('sep_conv_5x5', 1), ('dil_conv_3x3', 0), ('sep_conv_3x3', 2), ('sep_conv_3x3', 2), ('dil_conv_5x5', 0), ('avg_pool_3x3', 4), ('sep_conv_5x5', 0)], reduce_concat=range(2, 6))",300.770496,1.874494,0:11:44,67.266,71.39,0:59:06,78.044,88.48,88.47999736,16.93113122,286.25,412.63,481.68
004-78,"Genotype(normal=[('sep_conv_5x5', 1), ('dil_conv_3x3', 0), ('skip_connect', 2), ('sep_conv_3x3', 1), ('max_pool_3x3', 3), ('sep_conv_3x3', 2), ('avg_pool_3x3', 4), ('max_pool_3x3', 3)], normal_concat=range(2, 6), reduce=[('sep_conv_5x5', 0), ('avg_pool_3x3', 1), ('max_pool_3x3', 0), ('none', 2), ('avg_pool_3x3', 2), ('sep_conv_5x5', 0), ('avg_pool_3x3', 4), ('avg_pool_3x3', 0)], reduce_concat=range(2, 6))",460.880064,2.805022,0:17:39,64.322,68.77,1:28:42,78.394,88.01,88.00999752,25.17688947,162.12,480.18,468.96
004-79,"Genotype(normal=[('dil_conv_3x3', 1), ('dil_conv_3x3', 0), ('avg_pool_3x3', 2), ('avg_pool_3x3', 1), ('avg_pool_3x3', 3), ('dil_conv_5x5', 2), ('skip_connect', 4), ('max_pool_3x3', 3)], normal_concat=range(2, 6), reduce=[('dil_conv_5x5', 0), ('avg_pool_3x3', 1), ('skip_connect', 0), ('sep_conv_3x3', 2), ('max_pool_3x3', 2), ('none', 0), ('dil_conv_5x5', 4), ('none', 0)], reduce_concat=range(2, 6))",341.578944,2.080558,0:13:12,65.33,63.3,1:06:14,76.826,87.74,87.73999719,18.73189635,277.4,340.37,460.3
004-80,"Genotype(normal=[('sep_conv_5x5', 1), ('skip_connect', 0), ('skip_connect', 2), ('skip_connect', 1), ('dil_conv_5x5', 3), ('max_pool_3x3', 2), ('max_pool_3x3', 4), ('max_pool_3x3', 3)], normal_concat=range(2, 6), reduce=[('dil_conv_3x3', 0), ('sep_conv_5x5', 1), ('dil_conv_3x3', 0), ('avg_pool_3x3', 2), ('dil_conv_5x5', 2), ('skip_connect', 0), ('sep_conv_5x5', 4), ('dil_conv_5x5', 0)], reduce_concat=range(2, 6))",366.628032,2.25595,0:13:29,74.218,79.9,1:07:43,88.416,92.33,92.32999763,19.97600174,291.14,357.7,453.41
004-81,"Genotype(normal=[('dil_conv_5x5', 1), ('sep_conv_5x5', 0), ('avg_pool_3x3', 2), ('max_pool_3x3', 1), ('sep_conv_5x5', 3), ('avg_pool_3x3', 2), ('skip_connect', 4), ('max_pool_3x3', 3)], normal_concat=range(2, 6), reduce=[('none', 0), ('sep_conv_5x5', 1), ('sep_conv_5x5', 0), ('avg_pool_3x3', 2), ('sep_conv_5x5', 2), ('sep_conv_3x3', 0), ('dil_conv_3x3', 4), ('sep_conv_3x3', 0)], reduce_concat=range(2, 6))",443.904192,2.722726,0:17:22,63.998,69.01,1:27:23,76.67,87.05,87.04999742,24.86911459,152.41,499.58,530.66
004-82,"Genotype(normal=[('max_pool_3x3', 1), ('avg_pool_3x3', 0), ('max_pool_3x3', 2), ('max_pool_3x3', 1), ('dil_conv_5x5', 3), ('max_pool_3x3', 2), ('dil_conv_5x5', 4), ('max_pool_3x3', 3)], normal_concat=range(2, 6), reduce=[('none', 0), ('avg_pool_3x3', 1), ('dil_conv_5x5', 0), ('dil_conv_5x5', 2), ('sep_conv_5x5', 2), ('sep_conv_5x5', 0), ('avg_pool_3x3', 4), ('skip_connect', 0)], reduce_concat=range(2, 6))",325.902528,1.995238,0:13:11,69.618,75.61,1:06:25,77.728,88.36,88.35999767,19.38515329,177.49,414.86,518.55
004-83,"Genotype(normal=[('sep_conv_5x5', 1), ('max_pool_3x3', 0), ('avg_pool_3x3', 2), ('max_pool_3x3', 1), ('max_pool_3x3', 3), ('dil_conv_5x5', 2), ('skip_connect', 4), ('avg_pool_3x3', 3)], normal_concat=range(2, 6), reduce=[('sep_conv_5x5', 0), ('dil_conv_5x5', 1), ('none', 0), ('sep_conv_5x5', 2), ('dil_conv_3x3', 2), ('sep_conv_3x3', 0), ('max_pool_3x3', 4), ('sep_conv_3x3', 0)], reduce_concat=range(2, 6))",370.194624,2.282734,0:14:26,63.95,69.59,1:12:43,75.292,86.87,86.86999714,21.09010348,274.57,431,431.01
004-84,"Genotype(normal=[('skip_connect', 1), ('avg_pool_3x3', 0), ('dil_conv_3x3', 2), ('skip_connect', 1), ('max_pool_3x3', 3), ('skip_connect', 2), ('skip_connect', 4), ('avg_pool_3x3', 3)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('skip_connect', 1), ('max_pool_3x3', 0), ('dil_conv_3x3', 2), ('avg_pool_3x3', 2), ('sep_conv_5x5', 0), ('max_pool_3x3', 4), ('dil_conv_5x5', 0)], reduce_concat=range(2, 6))",277.62912,1.699966,0:09:43,71.578,73.18,0:48:45,84.812,89.85,89.84999751,14.5932312,180.3,460.37,431.63
004-85,"Genotype(normal=[('skip_connect', 1), ('dil_conv_3x3', 0), ('sep_conv_5x5', 2), ('sep_conv_5x5', 1), ('dil_conv_3x3', 3), ('none', 2), ('skip_connect', 4), ('max_pool_3x3', 3)], normal_concat=range(2, 6), reduce=[('none', 0), ('dil_conv_5x5', 1), ('max_pool_3x3', 0), ('max_pool_3x3', 2), ('dil_conv_5x5', 2), ('none', 0), ('sep_conv_3x3', 4), ('none', 0)], reduce_concat=range(2, 6))",442.96416,2.666566,0:16:22,64.808,72.65,1:22:36,82.456,89.28,89.27999745,23.46887155,165.5,372.43,441.93
004-86,"Genotype(normal=[('max_pool_3x3', 1), ('skip_connect', 0), ('max_pool_3x3', 2), ('skip_connect', 1), ('max_pool_3x3', 3), ('dil_conv_5x5', 2), ('max_pool_3x3', 4), ('skip_connect', 3)], normal_concat=range(2, 6), reduce=[('max_pool_3x3', 0), ('avg_pool_3x3', 1), ('avg_pool_3x3', 0), ('avg_pool_3x3', 2), ('dil_conv_5x5', 2), ('skip_connect', 0), ('sep_conv_5x5', 4), ('avg_pool_3x3', 0)], reduce_concat=range(2, 6))",280.089792,1.695862,0:10:13,66.614,71.28,0:51:17,80.782,88.53,88.52999739,15.7143384,281.74,496.32,482.69
004-87,"Genotype(normal=[('skip_connect', 1), ('max_pool_3x3', 0), ('avg_pool_3x3', 2), ('avg_pool_3x3', 1), ('max_pool_3x3', 3), ('max_pool_3x3', 2), ('max_pool_3x3', 4), ('skip_connect', 3)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('dil_conv_3x3', 1), ('dil_conv_3x3', 2), ('avg_pool_3x3', 0), ('max_pool_3x3', 2), ('none', 0), ('avg_pool_3x3', 4), ('sep_conv_3x3', 0)], reduce_concat=range(2, 6))",244.645056,1.483318,0:09:29,60.552,61.45,0:47:47,73.848,81.85,81.84999773,14.49539537,223.42,385.36,502.06
004-88,"Genotype(normal=[('max_pool_3x3', 1), ('none', 0), ('avg_pool_3x3', 2), ('none', 1), ('sep_conv_3x3', 3), ('sep_conv_5x5', 2), ('sep_conv_3x3', 4), ('avg_pool_3x3', 3)], normal_concat=range(2, 6), reduce=[('sep_conv_3x3', 0), ('avg_pool_3x3', 1), ('dil_conv_3x3', 2), ('none', 0), ('dil_conv_3x3', 2), ('sep_conv_5x5', 0), ('skip_connect', 4), ('skip_connect', 0)], reduce_concat=range(2, 6))",440.171712,2.701126,0:17:16,36.018,60.18,1:26:37,12.406,60.32,60.31999747,24.18525257,257.06,322.18,431.33
004-89,"Genotype(normal=[('sep_conv_5x5', 1), ('avg_pool_3x3', 0), ('dil_conv_3x3', 2), ('skip_connect', 1), ('max_pool_3x3', 3), ('skip_connect', 2), ('max_pool_3x3', 4), ('skip_connect', 3)], normal_concat=range(2, 6), reduce=[('none', 0), ('avg_pool_3x3', 1), ('dil_conv_3x3', 2), ('dil_conv_3x3', 0), ('sep_conv_5x5', 2), ('max_pool_3x3', 0), ('max_pool_3x3', 4), ('sep_conv_5x5', 0)], reduce_concat=range(2, 6))",351.145152,2.141902,0:12:45,69.698,75.43,1:03:58,83.582,90.23,90.22999772,18.84846573,282.53,385.1,406.28
004-90,"Genotype(normal=[('dil_conv_5x5', 1), ('skip_connect', 0), ('sep_conv_3x3', 2), ('avg_pool_3x3', 1), ('dil_conv_3x3', 3), ('sep_conv_3x3', 2), ('max_pool_3x3', 4), ('dil_conv_5x5', 3)], normal_concat=range(2, 6), reduce=[('dil_conv_3x3', 1), ('none', 0), ('max_pool_3x3', 2), ('dil_conv_3x3', 0), ('avg_pool_3x3', 2), ('skip_connect', 3), ('avg_pool_3x3', 4), ('sep_conv_5x5', 0)], reduce_concat=range(2, 6))",459.940032,2.79811,0:17:14,72.282,78.9,1:26:48,86.904,92.01,92.00999751,24.30691786,257.4,490.42,469.78
004-91,"Genotype(normal=[('skip_connect', 1), ('dil_conv_5x5', 0), ('max_pool_3x3', 2), ('avg_pool_3x3', 1), ('skip_connect', 3), ('dil_conv_3x3', 2), ('sep_conv_5x5', 4), ('skip_connect', 3)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 1), ('sep_conv_3x3', 0), ('none', 2), ('dil_conv_3x3', 0), ('dil_conv_3x3', 2), ('sep_conv_3x3', 0), ('avg_pool_3x3', 4), ('avg_pool_3x3', 0)], reduce_concat=range(2, 6))",384.543936,2.332198,0:13:51,71.488,75.82,1:09:28,84.128,90.11,90.10999742,20.33065538,174.47,498.09,512.1
004-92,"Genotype(normal=[('max_pool_3x3', 1), ('avg_pool_3x3', 0), ('sep_conv_5x5', 2), ('dil_conv_3x3', 1), ('skip_connect', 3), ('sep_conv_3x3', 2), ('avg_pool_3x3', 4), ('skip_connect', 3)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 1), ('dil_conv_5x5', 0), ('sep_conv_3x3', 2), ('skip_connect', 0), ('max_pool_3x3', 2), ('max_pool_3x3', 3), ('sep_conv_5x5', 4), ('sep_conv_3x3', 0)], reduce_concat=range(2, 6))",414.707904,2.55295,0:15:37,68.154,75.45,1:18:22,80.358,89.76,89.75999778,22.25507007,161.08,312.01,486.45
004-93,"Genotype(normal=[('max_pool_3x3', 1), ('none', 0), ('max_pool_3x3', 2), ('avg_pool_3x3', 1), ('max_pool_3x3', 3), ('dil_conv_3x3', 2), ('max_pool_3x3', 4), ('avg_pool_3x3', 3)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 1), ('none', 0), ('sep_conv_3x3', 2), ('sep_conv_5x5', 0), ('max_pool_3x3', 2), ('avg_pool_3x3', 3), ('max_pool_3x3', 4), ('none', 0)], reduce_concat=range(2, 6))",274.421952,1.670158,0:11:01,43.408,51.38,0:55:35,35.156,69.86,69.85999736,16.320506,281.14,362.1,480.95
004-94,"Genotype(normal=[('max_pool_3x3', 1), ('dil_conv_3x3', 0), ('dil_conv_3x3', 2), ('dil_conv_5x5', 1), ('avg_pool_3x3', 3), ('dil_conv_5x5', 2), ('sep_conv_5x5', 4), ('sep_conv_3x3', 3)], normal_concat=range(2, 6), reduce=[('dil_conv_5x5', 1), ('dil_conv_3x3', 0), ('dil_conv_5x5', 2), ('dil_conv_5x5', 0), ('avg_pool_3x3', 2), ('none', 3), ('dil_conv_3x3', 4), ('avg_pool_3x3', 0)], reduce_concat=range(2, 6))",504.702144,3.058174,0:19:31,71.936,78.06,1:37:47,81.094,89.9,89.8999974,27.15347323,289.16,355.64,449.01
004-95,"Genotype(normal=[('skip_connect', 1), ('sep_conv_3x3', 0), ('dil_conv_5x5', 2), ('avg_pool_3x3', 1), ('max_pool_3x3', 3), ('max_pool_3x3', 2), ('dil_conv_3x3', 4), ('max_pool_3x3', 3)], normal_concat=range(2, 6), reduce=[('dil_conv_5x5', 1), ('skip_connect', 0), ('sep_conv_3x3', 2), ('dil_conv_5x5', 0), ('none', 2), ('max_pool_3x3', 3), ('avg_pool_3x3', 4), ('avg_pool_3x3', 0)], reduce_concat=range(2, 6))",369.752256,2.260486,0:14:08,69.586,71.14,1:11:00,83.532,90.06,90.05999749,20.47617321,208.67,341.88,442.75
004-96,"Genotype(normal=[('sep_conv_3x3', 1), ('avg_pool_3x3', 0), ('avg_pool_3x3', 2), ('sep_conv_5x5', 1), ('max_pool_3x3', 3), ('avg_pool_3x3', 2), ('avg_pool_3x3', 4), ('skip_connect', 3)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 1), ('dil_conv_5x5', 0), ('avg_pool_3x3', 2), ('max_pool_3x3', 0), ('sep_conv_3x3', 2), ('skip_connect', 3), ('max_pool_3x3', 4), ('avg_pool_3x3', 0)], reduce_concat=range(2, 6))",370.913472,2.226574,0:14:33,65.81,67.99,1:13:23,76.524,87.94,87.93999747,21.016535,218.74,363.31,448.59
004-97,"Genotype(normal=[('avg_pool_3x3', 1), ('sep_conv_3x3', 0), ('avg_pool_3x3', 2), ('dil_conv_5x5', 1), ('max_pool_3x3', 3), ('max_pool_3x3', 2), ('sep_conv_3x3', 4), ('avg_pool_3x3', 3)], normal_concat=range(2, 6), reduce=[('sep_conv_5x5', 1), ('dil_conv_5x5', 0), ('avg_pool_3x3', 2), ('dil_conv_3x3', 0), ('dil_conv_5x5', 2), ('dil_conv_5x5', 3), ('none', 4), ('skip_connect', 0)], reduce_concat=range(2, 6))",406.772928,2.507374,0:16:16,67.992,75.31,1:21:26,78.34,89.05,89.04999742,22.86964793,156.52,383.14,526.05
004-98,"Genotype(normal=[('avg_pool_3x3', 1), ('avg_pool_3x3', 0), ('avg_pool_3x3', 2), ('dil_conv_3x3', 1), ('sep_conv_5x5', 3), ('sep_conv_3x3', 2), ('avg_pool_3x3', 4), ('max_pool_3x3', 3)], normal_concat=range(2, 6), reduce=[('sep_conv_5x5', 1), ('skip_connect', 0), ('max_pool_3x3', 2), ('none', 0), ('avg_pool_3x3', 2), ('avg_pool_3x3', 3), ('max_pool_3x3', 4), ('dil_conv_5x5', 0)], reduce_concat=range(2, 6))",403.455168,2.439766,0:16:21,67.082,73.11,1:22:19,76.956,88.76,88.75999755,23.01606374,261.12,334.37,400.26
004-99,"Genotype(normal=[('max_pool_3x3', 1), ('none', 0), ('dil_conv_3x3', 2), ('skip_connect', 1), ('max_pool_3x3', 3), ('dil_conv_3x3', 2), ('max_pool_3x3', 4), ('avg_pool_3x3', 3)], normal_concat=range(2, 6), reduce=[('max_pool_3x3', 1), ('sep_conv_5x5', 0), ('sep_conv_5x5', 2), ('sep_conv_5x5', 0), ('sep_conv_3x3', 2), ('dil_conv_3x3', 3), ('max_pool_3x3', 4), ('sep_conv_5x5', 0)], reduce_concat=range(2, 6))",326.649024,2.068894,0:12:05,56.004,61.61,1:00:54,77.308,84.69,84.68999736,17.75940657,252.45,311.1,404.5
005-00,"Genotype(normal=[('sep_conv_3x3', 1), ('avg_pool_3x3', 0), ('avg_pool_3x3', 1), ('max_pool_3x3', 2), ('dil_conv_5x5', 3), ('max_pool_3x3', 1), ('avg_pool_3x3', 0), ('avg_pool_3x3', 4)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 1), ('skip_connect', 0), ('max_pool_3x3', 1), ('skip_connect', 0), ('max_pool_3x3', 2), ('max_pool_3x3', 1), ('sep_conv_3x3', 4), ('skip_connect', 0)], reduce_concat=range(2, 6))",340.583616,2.069758,0:15:06,72.426,77.36,1:12:24,82.626,90.47,90.46999735,20.13644323,271.64,394.01,527.35
005-01,"Genotype(normal=[('dil_conv_5x5', 1), ('dil_conv_3x3', 0), ('sep_conv_3x3', 2), ('sep_conv_3x3', 1), ('avg_pool_3x3', 1), ('avg_pool_3x3', 2), ('dil_conv_5x5', 0), ('sep_conv_3x3', 2)], normal_concat=range(2, 6), reduce=[('dil_conv_5x5', 1), ('sep_conv_3x3', 0), ('dil_conv_3x3', 0), ('max_pool_3x3', 1), ('max_pool_3x3', 0), ('avg_pool_3x3', 3), ('max_pool_3x3', 0), ('sep_conv_5x5', 2)], reduce_concat=range(2, 6))",524.608704,3.218014,0:18:27,72.43,78.55,1:40:30,85.612,91.31,91.30999747,28.02236485,257.41,367.62,400.34
005-02,"Genotype(normal=[('max_pool_3x3', 0), ('dil_conv_5x5', 1), ('avg_pool_3x3', 1), ('max_pool_3x3', 2), ('dil_conv_5x5', 1), ('sep_conv_3x3', 3), ('none', 1), ('skip_connect', 0)], normal_concat=range(2, 6), reduce=[('dil_conv_5x5', 0), ('skip_connect', 1), ('dil_conv_3x3', 2), ('dil_conv_5x5', 0), ('max_pool_3x3', 2), ('avg_pool_3x3', 0), ('max_pool_3x3', 3), ('sep_conv_3x3', 1)], reduce_concat=range(2, 6))",378.931392,2.312974,0:13:03,74.404,79.08,1:11:31,85.824,90.96,90.95999744,20.98419237,288.48,389.57,455.43
005-03,"Genotype(normal=[('sep_conv_3x3', 0), ('sep_conv_5x5', 1), ('avg_pool_3x3', 1), ('avg_pool_3x3', 2), ('sep_conv_3x3', 0), ('avg_pool_3x3', 2), ('sep_conv_3x3', 1), ('sep_conv_3x3', 4)], normal_concat=range(2, 6), reduce=[('max_pool_3x3', 0), ('max_pool_3x3', 1), ('avg_pool_3x3', 1), ('skip_connect', 2), ('sep_conv_5x5', 0), ('dil_conv_5x5', 3), ('dil_conv_5x5', 4), ('dil_conv_3x3', 3)], reduce_concat=range(2, 6))",551.34432,3.373102,0:19:34,72.224,77.85,1:46:38,86.04,91.94,91.93999747,29.87931247,220.29,408.58,404.93
005-04,"Genotype(normal=[('max_pool_3x3', 0), ('sep_conv_3x3', 1), ('skip_connect', 2), ('avg_pool_3x3', 0), ('max_pool_3x3', 1), ('dil_conv_5x5', 3), ('dil_conv_3x3', 2), ('dil_conv_3x3', 0)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('sep_conv_5x5', 1), ('sep_conv_5x5', 0), ('none', 2), ('sep_conv_5x5', 0), ('max_pool_3x3', 3), ('dil_conv_5x5', 2), ('sep_conv_3x3', 0)], reduce_concat=range(2, 6))",413.159616,2.572822,0:14:02,77.648,79.2,1:17:00,88.092,92.75,92.75999722,22.20509038,266.57,413.74,407.17
005-05,"Genotype(normal=[('sep_conv_5x5', 0), ('skip_connect', 1), ('dil_conv_5x5', 0), ('sep_conv_3x3', 2), ('sep_conv_3x3', 1), ('max_pool_3x3', 2), ('sep_conv_5x5', 3), ('sep_conv_3x3', 1)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 1), ('dil_conv_5x5', 0), ('avg_pool_3x3', 0), ('max_pool_3x3', 2), ('skip_connect', 0), ('none', 3), ('avg_pool_3x3', 2), ('sep_conv_5x5', 3)], reduce_concat=range(2, 6))",594.032832,3.59191,0:20:44,72.826,76.13,1:53:42,87.866,92.35,92.34999745,32.09424992,283.91,448.1,481.36
005-06,"Genotype(normal=[('sep_conv_5x5', 1), ('dil_conv_5x5', 0), ('max_pool_3x3', 2), ('skip_connect', 1), ('max_pool_3x3', 0), ('none', 3), ('skip_connect', 1), ('sep_conv_5x5', 3)], normal_concat=range(2, 6), reduce=[('max_pool_3x3', 0), ('none', 1), ('dil_conv_3x3', 1), ('sep_conv_5x5', 0), ('dil_conv_3x3', 2), ('max_pool_3x3', 0), ('sep_conv_3x3', 4), ('sep_conv_3x3', 2)], reduce_concat=range(2, 6))",432.292032,2.624014,0:14:45,75.714,79.19,1:20:20,87.93,92.26,92.25999757,23.52986541,245.93,465.02,519.55
005-07,"Genotype(normal=[('dil_conv_3x3', 0), ('sep_conv_5x5', 1), ('sep_conv_3x3', 2), ('none', 0), ('skip_connect', 3), ('avg_pool_3x3', 0), ('max_pool_3x3', 4), ('max_pool_3x3', 1)], normal_concat=range(2, 6), reduce=[('sep_conv_3x3', 0), ('max_pool_3x3', 1), ('sep_conv_5x5', 2), ('dil_conv_3x3', 1), ('skip_connect', 2), ('sep_conv_5x5', 0), ('sep_conv_3x3', 0), ('sep_conv_5x5', 2)], reduce_concat=range(2, 6))",424.910016,2.65015,0:14:39,69.368,68.76,1:19:48,84.994,91.25,91.24999739,23.01551237,275.33,443.95,456.64
005-08,"Genotype(normal=[('dil_conv_5x5', 0), ('skip_connect', 1), ('skip_connect', 0), ('sep_conv_3x3', 2), ('sep_conv_5x5', 1), ('dil_conv_5x5', 3), ('sep_conv_3x3', 3), ('avg_pool_3x3', 0)], normal_concat=range(2, 6), reduce=[('skip_connect', 0), ('sep_conv_5x5', 1), ('dil_conv_5x5', 0), ('dil_conv_5x5', 1), ('skip_connect', 0), ('sep_conv_3x3', 2), ('skip_connect', 2), ('sep_conv_5x5', 4)], reduce_concat=range(2, 6))",520.544448,3.206134,0:17:55,75.956,76.93,1:37:50,91.172,92.89,92.88999762,27.4389245,291.51,458.82,496.48
005-09,"Genotype(normal=[('skip_connect', 1), ('dil_conv_5x5', 0), ('dil_conv_3x3', 2), ('sep_conv_3x3', 0), ('sep_conv_3x3', 1), ('avg_pool_3x3', 2), ('none', 0), ('dil_conv_3x3', 4)], normal_concat=range(2, 6), reduce=[('dil_conv_3x3', 0), ('skip_connect', 1), ('max_pool_3x3', 1), ('max_pool_3x3', 2), ('avg_pool_3x3', 2), ('avg_pool_3x3', 1), ('avg_pool_3x3', 1), ('max_pool_3x3', 0)], reduce_concat=range(2, 6))",446.613696,2.70847,0:15:15,73.512,77.39,1:23:05,87.996,92.45,92.44999731,23.54642649,188.51,345.56,541.67
005-10,"Genotype(normal=[('dil_conv_5x5', 0), ('dil_conv_5x5', 1), ('sep_conv_5x5', 1), ('avg_pool_3x3', 2), ('dil_conv_5x5', 2), ('dil_conv_3x3', 0), ('dil_conv_3x3', 4), ('sep_conv_5x5', 2)], normal_concat=range(2, 6), reduce=[('sep_conv_3x3', 0), ('dil_conv_5x5', 1), ('sep_conv_5x5', 0), ('dil_conv_5x5', 2), ('avg_pool_3x3', 3), ('avg_pool_3x3', 2), ('dil_conv_3x3', 1), ('max_pool_3x3', 3)], reduce_concat=range(2, 6))",558.67104,3.370726,0:19:38,68.768,73.59,1:47:29,83.056,89.73,89.72999745,30.21604109,221.69,313.49,478.42
005-11,"Genotype(normal=[('max_pool_3x3', 1), ('max_pool_3x3', 0), ('sep_conv_5x5', 0), ('dil_conv_3x3', 1), ('skip_connect', 2), ('max_pool_3x3', 0), ('dil_conv_5x5', 2), ('avg_pool_3x3', 3)], normal_concat=range(2, 6), reduce=[('max_pool_3x3', 1), ('dil_conv_5x5', 0), ('max_pool_3x3', 2), ('max_pool_3x3', 0), ('sep_conv_3x3', 3), ('none', 2), ('avg_pool_3x3', 4), ('max_pool_3x3', 3)], reduce_concat=range(2, 6))",375.890112,2.250766,0:13:02,77.248,78.45,1:11:27,87.352,92.67,92.66999746,21.22490396,215.28,333.46,474.96
005-12,"Genotype(normal=[('dil_conv_3x3', 0), ('dil_conv_3x3', 1), ('sep_conv_5x5', 2), ('avg_pool_3x3', 1), ('skip_connect', 0), ('sep_conv_5x5', 2), ('sep_conv_3x3', 4), ('avg_pool_3x3', 1)], normal_concat=range(2, 6), reduce=[('sep_conv_5x5', 1), ('sep_conv_3x3', 0), ('skip_connect', 1), ('skip_connect', 0), ('skip_connect', 2), ('dil_conv_5x5', 1), ('dil_conv_5x5', 1), ('avg_pool_3x3', 0)], reduce_concat=range(2, 6))",514.047168,3.14263,0:18:17,74.674,77.53,1:39:51,89.824,93.12,93.11999758,27.82929077,229.81,305.59,401.38
005-13,"Genotype(normal=[('sep_conv_5x5', 1), ('none', 0), ('dil_conv_3x3', 1), ('none', 2), ('avg_pool_3x3', 3), ('skip_connect', 2), ('dil_conv_5x5', 3), ('dil_conv_5x5', 4)], normal_concat=range(2, 6), reduce=[('sep_conv_5x5', 1), ('sep_conv_5x5', 0), ('dil_conv_3x3', 1), ('sep_conv_3x3', 2), ('dil_conv_3x3', 1), ('skip_connect', 0), ('sep_conv_5x5', 1), ('dil_conv_3x3', 2)], reduce_concat=range(2, 6))",440.06112,2.724886,0:15:05,53.994,61.77,1:22:35,44.632,79.61,79.60999728,23.41372972,198.55,429.87,428.54
005-14,"Genotype(normal=[('sep_conv_5x5', 0), ('avg_pool_3x3', 1), ('avg_pool_3x3', 0), ('sep_conv_5x5', 2), ('dil_conv_5x5', 0), ('max_pool_3x3', 3), ('sep_conv_3x3', 4), ('sep_conv_5x5', 3)], normal_concat=range(2, 6), reduce=[('dil_conv_3x3', 0), ('sep_conv_5x5', 1), ('skip_connect', 2), ('max_pool_3x3', 1), ('skip_connect', 1), ('sep_conv_3x3', 2), ('skip_connect', 3), ('skip_connect', 0)], reduce_concat=range(2, 6))",557.620416,3.359926,0:20:30,72.62,77.91,1:51:31,85.052,91.57,91.56999756,31.35099058,298.89,471.37,497.56
005-15,"Genotype(normal=[('sep_conv_3x3', 1), ('none', 0), ('max_pool_3x3', 2), ('dil_conv_5x5', 0), ('skip_connect', 2), ('dil_conv_5x5', 1), ('sep_conv_5x5', 4), ('max_pool_3x3', 2)], normal_concat=range(2, 6), reduce=[('max_pool_3x3', 0), ('avg_pool_3x3', 1), ('max_pool_3x3', 2), ('sep_conv_3x3', 1), ('dil_conv_3x3', 3), ('avg_pool_3x3', 0), ('skip_connect', 1), ('max_pool_3x3', 3)], reduce_concat=range(2, 6))",441.885888,2.65771,0:15:20,62.478,68.88,1:24:02,76.832,87.73,87.72999744,24.21808796,207.37,318.46,447.46
005-16,"Genotype(normal=[('avg_pool_3x3', 0), ('sep_conv_5x5', 1), ('sep_conv_3x3', 1), ('skip_connect', 2), ('avg_pool_3x3', 0), ('skip_connect', 3), ('skip_connect', 3), ('dil_conv_5x5', 2)], normal_concat=range(2, 6), reduce=[('skip_connect', 0), ('avg_pool_3x3', 1), ('dil_conv_3x3', 1), ('sep_conv_5x5', 2), ('skip_connect', 3), ('dil_conv_3x3', 2), ('skip_connect', 2), ('dil_conv_3x3', 1)], reduce_concat=range(2, 6))",414.431424,2.517094,0:13:51,73.282,76.84,1:15:29,86.316,91.77,91.76999752,21.94189978,257.43,417.48,404
